Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-06-17 10:34:14.227, 

Snapshot Time Stamp, Data channel 1 (µm)
2022-06-17 11:45:50.516989,  351.92682
2022-06-17 11:45:50.526589,  351.92682
2022-06-17 11:45:50.536188,  351.92659
2022-06-17 11:45:50.545789,  351.92682
2022-06-17 11:45:50.555388,  351.92682
2022-06-17 11:45:50.564989,  351.92659
2022-06-17 11:45:50.574588,  351.92647
2022-06-17 11:45:50.584188,  351.92647
2022-06-17 11:45:50.593788,  351.92635
2022-06-17 11:45:50.603388,  351.92635
2022-06-17 11:45:50.612988,  351.92635
2022-06-17 11:45:50.622588,  351.92611
2022-06-17 11:45:50.632188,  351.92587
2022-06-17 11:45:50.641788,  351.92587
2022-06-17 11:45:50.651388,  351.92551
2022-06-17 11:45:50.660988,  351.92504
2022-06-17 11:45:50.670588,  351.92468
2022-06-17 11:45:50.680188,  351.92468
2022-06-17 11:45:50.689788,  351.92504
2022-06-17 11:45:50.699388,  351.92504
2022-06-17 11:45:50.708988,  351.92504
2022-06-17 11:45:50.718588,  351.92504
2022-06-17 11:45:50.728188,  351.92468
2022-06-17 11:45:50.737788,  351.92468
2022-06-17 11:45:50.747388,  351.92468
2022-06-17 11:45:50.756988,  351.92408
2022-06-17 11:45:50.766588,  351.92468
2022-06-17 11:45:50.776188,  351.92420
2022-06-17 11:45:50.785788,  351.92468
2022-06-17 11:45:50.795388,  351.92468
2022-06-17 11:45:50.804988,  351.92468
2022-06-17 11:45:50.814588,  351.92432
2022-06-17 11:45:50.824188,  351.92492
2022-06-17 11:45:50.833788,  351.92492
2022-06-17 11:45:50.843388,  351.92504
2022-06-17 11:45:50.852988,  351.92611
2022-06-17 11:45:50.862588,  351.92611
2022-06-17 11:45:50.872188,  351.92611
2022-06-17 11:45:50.881788,  351.92635
2022-06-17 11:45:50.891388,  351.92635
2022-06-17 11:45:50.900988,  351.92635
2022-06-17 11:45:50.910588,  351.92635
2022-06-17 11:45:50.920188,  351.92635
2022-06-17 11:45:50.929788,  351.92635
2022-06-17 11:45:50.939388,  351.92635
2022-06-17 11:45:50.948987,  351.92635
2022-06-17 11:45:50.958588,  351.92706
2022-06-17 11:45:50.968188,  351.92706
2022-06-17 11:45:50.977787,  351.92706
2022-06-17 11:45:50.987388,  351.92706
2022-06-17 11:45:50.996988,  351.92706
2022-06-17 11:45:51.006588,  351.92599
2022-06-17 11:45:51.016187,  351.92575
2022-06-17 11:45:51.025788,  351.92575
2022-06-17 11:45:51.035388,  351.92575
2022-06-17 11:45:51.044987,  351.92575
2022-06-17 11:45:51.054587,  351.92551
2022-06-17 11:45:51.064188,  351.92551
2022-06-17 11:45:51.073787,  351.92551
2022-06-17 11:45:51.083387,  351.92551
2022-06-17 11:45:51.092987,  351.92551
2022-06-17 11:45:51.102587,  351.92551
2022-06-17 11:45:51.112187,  351.92551
2022-06-17 11:45:51.121787,  351.92539
2022-06-17 11:45:51.131387,  351.92539
2022-06-17 11:45:51.140987,  351.92504
2022-06-17 11:45:51.150587,  351.92539
2022-06-17 11:45:51.160187,  351.92539
2022-06-17 11:45:51.169787,  351.92539
2022-06-17 11:45:51.179387,  351.92504
2022-06-17 11:45:51.188987,  351.92539
2022-06-17 11:45:51.198587,  351.92539
2022-06-17 11:45:51.208187,  351.92551
2022-06-17 11:45:51.217787,  351.92539
2022-06-17 11:45:51.227387,  351.92539
2022-06-17 11:45:51.236987,  351.92563
2022-06-17 11:45:51.246587,  351.92563
2022-06-17 11:45:51.256187,  351.92563
2022-06-17 11:45:51.265787,  351.92599
2022-06-17 11:45:51.275387,  351.92599
2022-06-17 11:45:51.284987,  351.92599
2022-06-17 11:45:51.294587,  351.92599
2022-06-17 11:45:51.304187,  351.92599
2022-06-17 11:45:51.313787,  351.92611
2022-06-17 11:45:51.323387,  351.92611
2022-06-17 11:45:51.332987,  351.92611
2022-06-17 11:45:51.342587,  351.92611
2022-06-17 11:45:51.352187,  351.92623
2022-06-17 11:45:51.361787,  351.92623
2022-06-17 11:45:51.371387,  351.92623
2022-06-17 11:45:51.380987,  351.92635
2022-06-17 11:45:51.390587,  351.92635
2022-06-17 11:45:51.400187,  351.92635
2022-06-17 11:45:51.409787,  351.92623
2022-06-17 11:45:51.419387,  351.92587
2022-06-17 11:45:51.428987,  351.92587
2022-06-17 11:45:51.438587,  351.92587
2022-06-17 11:45:51.448187,  351.92587
2022-06-17 11:45:51.457787,  351.92575
2022-06-17 11:45:51.467387,  351.92587
2022-06-17 11:45:51.476987,  351.92635
2022-06-17 11:45:51.486587,  351.92635
2022-06-17 11:45:51.496186,  351.92635
2022-06-17 11:45:51.505787,  351.92635
2022-06-17 11:45:51.515387,  351.92575
2022-06-17 11:45:51.524987,  351.92635
2022-06-17 11:45:51.534586,  351.92575
2022-06-17 11:45:51.544187,  351.92575
2022-06-17 11:45:51.553786,  351.92516
2022-06-17 11:45:51.563386,  351.92575
2022-06-17 11:45:51.572986,  351.92575
2022-06-17 11:45:51.582587,  351.92623
2022-06-17 11:45:51.592186,  351.92575
2022-06-17 11:45:51.601786,  351.92575
2022-06-17 11:45:51.611386,  351.92563
2022-06-17 11:45:51.620986,  351.92575
2022-06-17 11:45:51.630586,  351.92575
2022-06-17 11:45:51.640186,  351.92587
2022-06-17 11:45:51.649786,  351.92563
2022-06-17 11:45:51.659386,  351.92587
2022-06-17 11:45:51.668986,  351.92623
2022-06-17 11:45:51.678586,  351.92623
2022-06-17 11:45:51.688186,  351.92587
2022-06-17 11:45:51.697786,  351.92587
2022-06-17 11:45:51.707386,  351.92623
2022-06-17 11:45:51.716986,  351.92623
2022-06-17 11:45:51.726586,  351.92623
2022-06-17 11:45:51.736186,  351.92623
2022-06-17 11:45:51.745786,  351.92623
2022-06-17 11:45:51.755386,  351.92623
2022-06-17 11:45:51.764986,  351.92599
2022-06-17 11:45:51.774586,  351.92599
2022-06-17 11:45:51.784186,  351.92563
2022-06-17 11:45:51.793786,  351.92563
2022-06-17 11:45:51.803386,  351.92563
2022-06-17 11:45:51.812986,  351.92575
2022-06-17 11:45:51.822586,  351.92575
2022-06-17 11:45:51.832186,  351.92575
2022-06-17 11:45:51.841786,  351.92575
2022-06-17 11:45:51.851386,  351.92575
2022-06-17 11:45:51.860986,  351.92587
2022-06-17 11:45:51.870586,  351.92504
2022-06-17 11:45:51.880186,  351.92504
2022-06-17 11:45:51.889786,  351.92444
2022-06-17 11:45:51.899386,  351.92444
2022-06-17 11:45:51.908986,  351.92444
2022-06-17 11:45:51.918586,  351.92504
2022-06-17 11:45:51.928186,  351.92504
2022-06-17 11:45:51.937786,  351.92575
2022-06-17 11:45:51.947386,  351.92611
2022-06-17 11:45:51.956986,  351.92623
2022-06-17 11:45:51.966586,  351.92635
2022-06-17 11:45:51.976186,  351.92623
2022-06-17 11:45:51.985786,  351.92623
2022-06-17 11:45:51.995385,  351.92635
2022-06-17 11:45:52.004986,  351.92635
2022-06-17 11:45:52.014585,  351.92635
2022-06-17 11:45:52.024186,  351.92635
2022-06-17 11:45:52.033785,  351.92611
2022-06-17 11:45:52.043386,  351.92599
2022-06-17 11:45:52.052985,  351.92563
2022-06-17 11:45:52.062585,  351.92563
2022-06-17 11:45:52.072185,  351.92563
2022-06-17 11:45:52.081785,  351.92563
2022-06-17 11:45:52.091385,  351.92563
2022-06-17 11:45:52.100985,  351.92563
2022-06-17 11:45:52.110585,  351.92563
2022-06-17 11:45:52.120185,  351.92563
2022-06-17 11:45:52.129785,  351.92563
2022-06-17 11:45:52.139385,  351.92551
2022-06-17 11:45:52.148985,  351.92551
2022-06-17 11:45:52.158585,  351.92551
2022-06-17 11:45:52.168185,  351.92611
2022-06-17 11:45:52.177785,  351.92575
2022-06-17 11:45:52.187385,  351.92623
2022-06-17 11:45:52.196985,  351.92611
2022-06-17 11:45:52.206585,  351.92635
2022-06-17 11:45:52.216185,  351.92671
2022-06-17 11:45:52.225785,  351.92682
2022-06-17 11:45:52.235385,  351.92682
2022-06-17 11:45:52.244985,  351.92706
2022-06-17 11:45:52.254585,  351.92718
2022-06-17 11:45:52.264185,  351.92718
2022-06-17 11:45:52.273785,  351.92742
2022-06-17 11:45:52.283385,  351.92706
2022-06-17 11:45:52.292985,  351.92706
2022-06-17 11:45:52.302585,  351.92706
2022-06-17 11:45:52.312185,  351.92706
2022-06-17 11:45:52.321785,  351.92671
2022-06-17 11:45:52.331385,  351.92671
2022-06-17 11:45:52.340985,  351.92623
2022-06-17 11:45:52.350585,  351.92659
2022-06-17 11:45:52.360185,  351.92611
2022-06-17 11:45:52.369785,  351.92611
2022-06-17 11:45:52.379385,  351.92575
2022-06-17 11:45:52.388985,  351.92575
2022-06-17 11:45:52.398585,  351.92575
2022-06-17 11:45:52.408185,  351.92587
2022-06-17 11:45:52.417785,  351.92587
2022-06-17 11:45:52.427385,  351.92599
2022-06-17 11:45:52.436985,  351.92599
2022-06-17 11:45:52.446585,  351.92623
2022-06-17 11:45:52.456185,  351.92623
2022-06-17 11:45:52.465785,  351.92623
2022-06-17 11:45:52.475384,  351.92623
2022-06-17 11:45:52.484985,  351.92623
2022-06-17 11:45:52.494585,  351.92623
2022-06-17 11:45:52.504184,  351.92635
2022-06-17 11:45:52.513784,  351.92623
2022-06-17 11:45:52.523385,  351.92563
2022-06-17 11:45:52.532984,  351.92539
2022-06-17 11:45:52.542584,  351.92539
2022-06-17 11:45:52.552184,  351.92563
2022-06-17 11:45:52.561785,  351.92563
2022-06-17 11:45:52.571384,  351.92563
2022-06-17 11:45:52.580984,  351.92671
2022-06-17 11:45:52.590584,  351.92682
2022-06-17 11:45:52.600184,  351.92682
2022-06-17 11:45:52.609784,  351.92682
2022-06-17 11:45:52.619384,  351.92682
2022-06-17 11:45:52.628984,  351.92682
2022-06-17 11:45:52.638584,  351.92671
2022-06-17 11:45:52.648184,  351.92671
2022-06-17 11:45:52.657784,  351.92671
2022-06-17 11:45:52.667384,  351.92647
2022-06-17 11:45:52.676984,  351.92647
2022-06-17 11:45:52.686584,  351.92671
2022-06-17 11:45:52.696184,  351.92623
2022-06-17 11:45:52.705784,  351.92623
2022-06-17 11:45:52.715384,  351.92659
2022-06-17 11:45:52.724984,  351.92647
2022-06-17 11:45:52.734584,  351.92647
2022-06-17 11:45:52.744184,  351.92623
2022-06-17 11:45:52.753784,  351.92623
2022-06-17 11:45:52.763384,  351.92623
2022-06-17 11:45:52.772984,  351.92623
2022-06-17 11:45:52.782584,  351.92623
2022-06-17 11:45:52.792184,  351.92623
2022-06-17 11:45:52.801784,  351.92623
2022-06-17 11:45:52.811384,  351.92611
2022-06-17 11:45:52.820984,  351.92611
2022-06-17 11:45:52.830584,  351.92611
2022-06-17 11:45:52.840184,  351.92611
2022-06-17 11:45:52.849784,  351.92611
2022-06-17 11:45:52.859384,  351.92611
2022-06-17 11:45:52.868984,  351.92611
2022-06-17 11:45:52.878584,  351.92611
2022-06-17 11:45:52.888184,  351.92599
2022-06-17 11:45:52.897784,  351.92599
2022-06-17 11:45:52.907383,  351.92611
2022-06-17 11:45:52.916984,  351.92599
2022-06-17 11:45:52.926584,  351.92563
2022-06-17 11:45:52.936184,  351.92563
2022-06-17 11:45:52.945783,  351.92599
2022-06-17 11:45:52.955384,  351.92551
2022-06-17 11:45:52.964983,  351.92551
2022-06-17 11:45:52.974583,  351.92551
2022-06-17 11:45:52.984183,  351.92551
2022-06-17 11:45:52.993783,  351.92671
2022-06-17 11:45:53.003384,  351.92706
2022-06-17 11:45:53.012983,  351.92718
2022-06-17 11:45:53.022583,  351.92718
2022-06-17 11:45:53.032183,  351.92706
2022-06-17 11:45:53.041783,  351.92706
2022-06-17 11:45:53.051383,  351.92635
2022-06-17 11:45:53.060983,  351.92623
2022-06-17 11:45:53.070583,  351.92575
2022-06-17 11:45:53.080183,  351.92563
2022-06-17 11:45:53.089783,  351.92563
2022-06-17 11:45:53.099383,  351.92563
2022-06-17 11:45:53.108983,  351.92551
2022-06-17 11:45:53.118583,  351.92551
2022-06-17 11:45:53.128183,  351.92551
2022-06-17 11:45:53.137783,  351.92551
2022-06-17 11:45:53.147383,  351.92611
2022-06-17 11:45:53.156983,  351.92611
2022-06-17 11:45:53.166583,  351.92611
2022-06-17 11:45:53.176183,  351.92635
2022-06-17 11:45:53.185783,  351.92671
2022-06-17 11:45:53.195383,  351.92635
2022-06-17 11:45:53.204983,  351.92611
