Controller name: DT6220, Controller serial number: 2073, Controller software version: 1.2d, Controller option: 0, Controller article number: 4105032, Firmware version: DT6200;V1.4f;8010079, Average type: 3, Average count: 7, Sample time: 9600 µs, Measurement rate: 104.167 Hz, 
Channel 1:, Sensor name: DL6230/ECL2, Serial number: 1439, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
Channel 2:, Sensor name: DL6230/ECL2, Serial number: 1440, Article number: 2303024, Range: 2000, Unit: µm, Transmission: on, Math offset (µm): 0.000, , 
DAQ-Start-Time:, 2022-07-12 15:18:17.396, 

Protocol Time Stamp(s), Data channel 1 (µm), Data channel 2 (µm), State channel 1
2022-07-12 15:20:24.712290, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.721890, 1859.34996, 2137.05266, 000000
2022-07-12 15:20:24.731490, 1859.34996, 2137.05266, 000000
2022-07-12 15:20:24.741090, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.750690, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.760290, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.769890, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.779490, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.789090, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.798690, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.808290, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.817890, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.827490, 1859.35043, 2137.05266, 000000
2022-07-12 15:20:24.837090, 1859.35067, 2137.05266, 000000
2022-07-12 15:20:24.846690, 1859.35341, 2137.05266, 000000
2022-07-12 15:20:24.856290, 1859.35341, 2137.05266, 000000
2022-07-12 15:20:24.865890, 1859.35341, 2137.05266, 000000
2022-07-12 15:20:24.875490, 1859.35425, 2137.05266, 000000
2022-07-12 15:20:24.885090, 1859.35425, 2137.05266, 000000
2022-07-12 15:20:24.894690, 1859.35425, 2137.05266, 000000
2022-07-12 15:20:24.904290, 1859.35103, 2137.05266, 000000
2022-07-12 15:20:24.913890, 1859.35103, 2137.05266, 000000
2022-07-12 15:20:24.923490, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:24.933090, 1859.35103, 2137.05266, 000000
2022-07-12 15:20:24.942690, 1859.35103, 2137.05266, 000000
2022-07-12 15:20:24.952290, 1859.35187, 2137.05266, 000000
2022-07-12 15:20:24.961890, 1859.35365, 2137.05266, 000000
2022-07-12 15:20:24.971490, 1859.35365, 2137.05266, 000000
2022-07-12 15:20:24.981090, 1859.35282, 2137.05266, 000000
2022-07-12 15:20:24.990690, 1859.35365, 2137.05266, 000000
2022-07-12 15:20:25.000290, 1859.35365, 2137.05266, 000000
2022-07-12 15:20:25.009890, 1859.35365, 2137.05266, 000000
